warning: redundant else block
warning: redundant else block
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: this function has too many lines (284/100)
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u16` to `u32` can be expressed infallibly using `From`
warning: casting `u32` to `u16` may truncate the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `u8` may truncate the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `u16` may truncate the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `usize` may lose the sign of the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `usize` may lose the sign of the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `usize` may lose the sign of the value
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `u16` to `isize` may wrap around the value on targets with 16-bit wide pointers
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `usize` may lose the sign of the value
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `u16` to `isize` may wrap around the value on targets with 16-bit wide pointers
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u16` to `u32` can be expressed infallibly using `From`
warning: casting `u32` to `u16` may truncate the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u16` may truncate the value
warning: casting `i32` to `u16` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u16` may truncate the value
warning: casting `i32` to `u16` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: this function has too many lines (213/100)
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casts from `u8` to `u32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `u32` to `u8` may truncate the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u16` may truncate the value
warning: casting `i32` to `u16` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `usize` may lose the sign of the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `usize` may lose the sign of the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `usize` may lose the sign of the value
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `u16` to `isize` may wrap around the value on targets with 16-bit wide pointers
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `usize` may lose the sign of the value
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `u16` to `isize` may wrap around the value on targets with 16-bit wide pointers
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casts from `u16` to `i32` can be expressed infallibly using `From`
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u16` may truncate the value
warning: casting `i32` to `u16` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u16` may truncate the value
warning: casting `i32` to `u16` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `bool` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: used underscore-prefixed item
warning: `as` casting between raw pointers without changing their constness
warning: borrow as raw pointer
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i64` to `u64` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `u32` to `i32` may wrap around the value
warning: usage of wildcard import
warning: this method could have a `#[must_use]` attribute
warning: this method could have a `#[must_use]` attribute
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: this function has too many lines (106/100)
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: these match arms have identical bodies
warning: casts from `i8` to `i32` can be expressed infallibly using `From`
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: consider adding a `;` to the last statement for consistent formatting
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i32` to `u32` may lose the sign of the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i32` to `u32` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `i32` to `i64` can be expressed infallibly using `From`
warning: docs for function which may panic missing `# Panics` section
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers while changing only its constness
warning: consider adding a `;` to the last statement for consistent formatting
warning: consider adding a `;` to the last statement for consistent formatting
warning: `as` casting between raw pointers without changing their constness
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i32` to `u32` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: usage of wildcard import
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i64` to `i32` may truncate the value
warning: `as` casting between raw pointers without changing their constness
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: `as` casting between raw pointers while changing only its constness
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: implicit borrow as raw pointer
warning: casting `i32` to `u32` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: `as` casting between raw pointers without changing their constness
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `i32` to `u32` may lose the sign of the value
warning: implicit borrow as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `u64` to `i32` may truncate the value
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u32` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: implicit borrow as raw pointer
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i32` to `u32` may lose the sign of the value
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: casting `u64` to `u32` may truncate the value
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: `as` casting between raw pointers without changing their constness
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: `as` casting between raw pointers without changing their constness
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `u32` to `i32` may wrap around the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `u64` to `u32` may truncate the value
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `i32` may wrap around the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `i32` to `u64` may lose the sign of the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `u64` to `i32` may truncate the value
warning: casting `i32` to `u64` may lose the sign of the value
warning: casts from `u8` to `i32` can be expressed infallibly using `From`
warning: casting `i32` to `usize` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i32` to `u8` may truncate the value
warning: casting `i32` to `u8` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i64` to `u32` may truncate the value
warning: casting `i64` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: `as` casting between raw pointers without changing their constness
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casts from `u32` to `i64` can be expressed infallibly using `From`
warning: casting `u32` to `isize` may wrap around the value on targets with 32-bit wide pointers
warning: casting `i32` to `i8` may truncate the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: implicit borrow as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: usage of wildcard import
warning: implicit borrow as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: consider adding a `;` to the last statement for consistent formatting
warning: `as` casting between raw pointers without changing their constness
warning: casts from `u32` to `u64` can be expressed infallibly using `From`
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: casting `u64` to `i32` may truncate the value
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: `as` casting between raw pointers without changing their constness
warning: reference as raw pointer
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i32` to `u32` may lose the sign of the value
warning: casting `i32` to `u32` may lose the sign of the value
warning: implicit borrow as raw pointer
warning: casting `i32` to `u32` may lose the sign of the value
warning: consider adding a `;` to the last statement for consistent formatting
warning: casting `i64` to `i32` may truncate the value
